,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,TotalCharges,TenureinMonths,MonthlyCharge
5534,7794-JASDG,male,37,No,0,Winchester,92596,33.657433,-117.04254,0,1,Offer E,Yes,45.77,No,Yes,DSL,20.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.75,50.75,0.0,0,45.77,96.52,Joined,0,0,-0.9839243820420356,-1.2789877528891658,-0.4117016101780136
5535,7795-CFOCW,male,53,No,0,Los Angeles,90004,34.076259,-118.310715,0,45,0,No,0.0,0,Yes,DSL,10.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,42.3,1840.75,0.0,0,0.0,1840.75,Stayed,0,0,-0.19400693131551244,0.5139800007595733,-0.6825130031447979
5536,7797-EJMDP,female,34,No,0,Manteca,95336,37.830267,-121.201018,0,8,Offer E,Yes,33.54,No,Yes,DSL,14.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.05,574.5,0.0,0,268.32,842.82,Stayed,0,0,-0.7527963011381158,-0.9937428829905026,0.0786432788624357
5537,7798-JVXYM,female,52,No,0,Herald,95638,38.313447,-121.123886,0,14,Offer D,Yes,37.01,No,Yes,DSL,29.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,921.4,0.0,0,518.14,1439.54,Stayed,0,0,-0.599711181776646,-0.74924728022022,0.19401854687195347
5538,7799-DSEWS,male,22,No,0,Hayward,94544,37.639215,-122.037554,0,18,Offer D,Yes,48.68,No,Yes,DSL,48.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.35,1299.8,0.0,0,876.24,2176.04,Stayed,0,0,-0.4327252804610503,-0.5862502117066983,0.152355255646294
5539,7799-LGRDP,female,42,No,0,Lakewood,90713,33.847755,-118.112532,0,43,0,Yes,25.53,Yes,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,Yes,Credit Card,25.7,1188.2,0.0,0,1097.79,2285.99,Stayed,0,0,-0.4819737650985251,0.43248146650281244,-1.2145211834109064
5540,7801-CEDNV,male,33,Yes,0,Inglewood,90304,33.936827,-118.359824,10,27,0,Yes,9.01,No,Yes,DSL,5.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.7,1421.75,0.0,0,243.27,1665.02,Stayed,0,0,-0.3789093960386483,-0.21950680755127444,-0.47740141557232213
5541,7801-KICAO,female,43,No,0,Pasadena,91103,34.167465,-118.165327,0,18,Offer D,Yes,11.36,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,1345.75,0.0,0,204.48,1550.23,Stayed,0,0,-0.41244779059463477,-0.5862502117066983,0.33823763188385036
5542,7802-EFKNY,male,37,Yes,0,Redlands,92374,34.064073,-117.166158,1,5,Offer E,No,0.0,0,Yes,DSL,7.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,100.4,0.0,0,0.0,100.4,Churned,Competitor,Competitor had better devices,-0.9620141019143418,-1.115990684375644,-1.2385576975795558
5543,7803-XOCCZ,female,54,Yes,2,Anza,92539,33.527605,-116.666551,1,52,Offer B,Yes,31.96,No,Yes,Fiber Optic,26.0,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,4326.8,0.0,0,1661.92,5988.72,Stayed,0,0,0.9030736711306736,0.7992248706582363,0.6555196189100232
5544,7808-DVWEP,male,51,Yes,0,Chico,95926,39.745712,-121.84333,3,3,0,Yes,31.06,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Bank Withdrawal,20.0,49.65,0.0,0,93.18,142.83,Joined,0,0,-0.9844098061737669,-1.1974892186324049,-1.3971986910926424
5545,7811-JIVPF,female,44,No,0,Long Beach,90805,33.864622,-118.179626,0,23,0,Yes,42.26,No,Yes,Cable,2.0,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,49.7,1081.25,0.0,150,971.98,2203.23,Stayed,0,0,-0.5291702295427718,-0.3825038760647962,-0.4453527300141228
5546,7812-FZHPE,female,31,Yes,2,Bradley,93426,35.842889,-121.004862,1,17,Offer D,Yes,18.26,Yes,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,24.1,409.9,0.0,0,310.42,720.32,Churned,Price,Long distance charges,-0.8254334030317391,-0.6269994788350788,-1.265799080304025
5547,7813-TKCVO,female,23,Yes,0,Oak Park,91377,34.19225,-118.776874,1,20,0,Yes,27.96,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Credit Card,20.35,393.15,0.0,0,559.2,952.35,Stayed,0,0,-0.8328250886740124,-0.5047516774499374,-1.3859816511472725
5548,7813-ZGGAW,male,68,No,0,Applegate,95703,38.983388,-120.988814,0,31,Offer C,Yes,15.35,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0.0,0,475.85,3353.8,Stayed,0,0,0.2637038954406606,-0.05650973903775272,1.0577306226654244
5549,7814-LEEVE,female,60,Yes,0,Grass Valley,95949,39.099204,-121.137962,7,1,0,Yes,6.64,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Bank Withdrawal,20.3,20.3,0.0,0,6.64,26.94,Joined,0,0,-0.9973618045976906,-1.2789877528891658,-1.3875840854251824
5550,7815-PDTHL,male,64,No,0,Van Nuys,91401,34.178483,-118.431791,0,35,0,Yes,42.8,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,Yes,Credit Card,20.2,684.4,0.0,0,1498.0,2182.4,Stayed,0,0,-0.7042980174314984,0.10648732947576901,-1.3907889539810026
5551,7816-VGHTO,female,61,Yes,2,Rio Oso,95674,38.954144,-121.482536,7,6,Offer E,No,0.0,0,Yes,Cable,10.0,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0.0,50,0.0,267.5,Stayed,0,0,-0.9103384966182101,-1.0752414172472635,-0.7385982028716467
5552,7817-BOQPW,female,32,No,0,Rio Dell,95562,40.485849,-124.163234,0,2,0,Yes,41.37,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,166.3,0.0,0,82.74,249.04,Churned,Competitor,Competitor made better offer,-0.9329327834769798,-1.2382384857607853,0.3831057916653291
5553,7817-OMJNA,male,23,No,0,Mammoth Lakes,93546,37.550074,-118.837167,0,14,Offer D,Yes,36.42,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Bank Withdrawal,20.4,275.7,0.0,0,509.88,785.58,Stayed,0,0,-0.8846551471029678,-0.74924728022022,-1.3843792168693627
5554,7820-ZYGNY,male,33,No,0,La Puente,91746,34.038983,-117.991372,0,63,0,Yes,9.21,Yes,Yes,Fiber Optic,28.0,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,90.45,5825.5,0.0,100,580.23,6505.73,Stayed,0,0,1.5644419858814222,1.247466809070421,0.860631206482499
5555,7821-DPRQE,male,25,Yes,0,Stockton,95207,38.002125,-121.324979,2,68,Offer A,Yes,24.01,Yes,Yes,Fiber Optic,48.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.7,7320.9,0.0,0,1632.68,8953.58,Stayed,0,0,2.2243540282369767,1.4512131447123233,1.413471032361437
5556,7823-JSOAG,male,39,No,0,Sonoma,95476,38.25485,-122.461799,0,3,0,Yes,6.97,Yes,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,0.0,0,20.91,238.36,Joined,0,0,-0.9103605613514707,-1.1974892186324049,0.34945467182921996
5557,7824-PANSQ,male,52,No,0,Mammoth Lakes,93546,37.550074,-118.837167,0,58,0,Yes,44.67,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.65,4807.35,0.0,0,2590.86,7398.21,Stayed,0,0,1.1151378224975066,1.043720473428519,0.5465540880121459
5558,7825-ECJRF,female,43,No,1,Santa Clarita,91350,34.502432,-118.41459,0,19,0,Yes,28.35,No,Yes,Fiber Optic,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.6,1934.45,21.72,40,538.65,2491.38,Churned,Dissatisfaction,Network reliability,-0.1526576211853028,-0.5455009445783179,1.3782174782474175
5559,7825-GKXMW,female,41,No,0,San Diego,92121,32.898613,-117.202937,0,1,Offer E,Yes,22.11,No,Yes,DSL,18.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-9.0,45.8,0.0,10,22.11,77.91,Churned,Competitor,Competitor made better offer,-0.9861087906348267,-1.2789877528891658,-2.326610572280422
5560,7826-VVKWT,female,69,Yes,1,San Diego,92114,32.707892,-117.05512,9,24,0,Yes,20.78,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.55,2263.45,0.0,0,498.72,2762.17,Stayed,0,0,-0.007471676331098356,-0.34175460893641574,1.0561281883875147
5561,7831-QGOXH,female,27,No,0,Blue Lake,95525,40.94338,-123.831799,0,18,0,Yes,24.4,Yes,Yes,Fiber Optic,71.0,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,1553.9,0.0,0,439.2,1993.1,Churned,Other,Don't know,-0.3205923060311008,-0.5862502117066983,0.6923756073019526
5562,7833-PKIHD,male,59,Yes,0,Palm Desert,92260,33.694501,-116.412711,1,51,0,Yes,31.66,No,Yes,Cable,3.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0.0,0,1614.66,5580.96,Stayed,0,0,0.7439869443223431,0.7584756035298559,0.4103471743897988
5563,7838-LAZFO,male,38,Yes,0,Hanford,93230,36.29223,-119.622676,6,45,Offer B,Yes,9.91,No,Yes,Cable,19.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.8,3597.5,23.28,0,445.95,4020.17,Stayed,0,0,0.5812374717927666,0.5139800007595733,0.48726401972947686
5564,7839-NUIAA,female,27,Yes,1,Davis Creek,96108,41.750354,-120.403885,1,61,Offer B,Yes,26.7,Yes,Yes,DSL,30.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,0.0,100,1628.7,5370.2,Stayed,0,0,0.6006544370620219,1.1659682748136602,-0.12166100587630997
5565,7839-QRKXN,female,62,No,0,Glendale,91203,34.153338,-118.262974,0,1,Offer E,Yes,48.25,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0,48.25,68.45,Churned,Price,Long distance charges,-0.9974059340642119,-1.2789877528891658,-1.3907889539810026
5566,7841-FCRQD,female,27,Yes,0,Walnut,91789,34.018354,-117.85492,1,33,0,Yes,15.45,No,Yes,Cable,59.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,53.75,1857.3,0.0,0,509.85,2367.15,Stayed,0,0,-0.18670350460628118,0.024988795219008143,-0.3155555535034157
5567,7841-TZDMQ,male,19,No,0,Sun Valley,91352,34.231053,-118.338307,0,2,0,Yes,49.81,No,Yes,DSL,41.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,-7.0,84.5,0.0,0,99.62,184.12,Churned,Other,Don't know,-0.9690306870911863,-1.2382384857607853,-2.2625132011640234
5568,7845-URHJN,female,24,Yes,0,Hacienda Heights,91745,33.998471,-117.973758,1,8,0,Yes,11.35,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Bank Withdrawal,20.15,156.25,0.0,0,90.8,247.05,Churned,Price,Price too high,-0.9373677948623439,-0.9937428829905026,-1.3923913882589125
5569,7850-THJMU,female,40,Yes,2,Mill Creek,96061,40.331975,-121.460674,4,26,0,Yes,12.71,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,19.65,494.9,0.0,0,330.46,825.36,Stayed,0,0,-0.7879233564888595,-0.2602560746796549,-1.408415731038012
5570,7850-VWJUU,female,37,No,0,Lakewood,90715,33.841027,-118.078097,0,23,0,Yes,24.04,No,Yes,Fiber Optic,22.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.0,1778.5,0.0,0,552.92,2331.42,Stayed,0,0,-0.22147752422485661,-0.3825038760647962,0.3654790146083196
5571,7851-FLGGQ,male,49,No,0,Wheatland,95692,39.043387,-121.409837,0,1,Offer E,No,0.0,0,Yes,Cable,19.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.65,44.65,0.0,0,0.0,44.65,Churned,Competitor,Competitor had better devices,-0.9866162794998187,-1.2789877528891658,-0.6071985920830294
5572,7851-WZEKY,female,32,No,0,Stockton,95219,38.029729,-121.387999,0,2,Offer E,Yes,38.51,Yes,Yes,Fiber Optic,25.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,196.9,0.0,0,77.02,273.92,Churned,Competitor,Competitor made better offer,-0.9194291667215432,-1.2382384857607853,1.0112600286060358
5573,7852-LECYP,male,79,Yes,0,Los Angeles,90019,34.049841,-118.33846,8,13,Offer D,Yes,48.15,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,93.8,1261.0,0.0,0,625.95,1886.95,Stayed,0,0,-0.44984751347121177,-0.7899965473486005,0.9679943031024665
5574,7853-GVUDZ,female,55,Yes,1,Los Angeles,90004,34.076259,-118.310715,1,1,Offer E,Yes,3.09,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Credit Card,20.15,20.15,0.0,0,3.09,23.24,Churned,Price,Long distance charges,-0.9974279987974722,-1.2789877528891658,-1.3923913882589125
5575,7853-OETYL,female,40,Yes,0,West Covina,91790,34.066964,-117.937007,2,4,Offer E,No,0.0,0,Yes,DSL,13.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.05,129.6,0.0,0,0.0,129.6,Stayed,0,0,-0.9491282976901997,-1.1567399515040244,-1.1071580867909385
5576,7853-WNZSY,male,58,No,0,El Nido,95317,37.127386,-120.506422,0,1,Offer E,Yes,1.61,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,1.61,21.36,Joined,0,0,-0.9976045166635564,-1.2789877528891658,-1.4052108624821922
5577,7854-EDSSA,male,46,No,0,Santa Rosa,95404,38.526941,-122.709096,0,22,Offer D,Yes,49.43,Yes,Yes,Cable,17.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.0,1254.7,0.0,0,1087.46,2342.16,Churned,Dissatisfaction,Poor expertise of online support,-0.45262766986203695,-0.4232531431931766,-0.14729995432286933
5578,7854-EKTJL,female,31,No,5,Salinas,93901,36.64152,-121.622188,0,2,0,Yes,29.81,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Bank Withdrawal,19.6,35.85,0.0,0,59.62,95.47,Churned,Attitude,Attitude of support person,-0.9904996725536699,-1.2382384857607853,-1.410018165315922
5579,7854-FOKSF,male,54,No,0,Rosamond,93560,34.903052,-118.411251,0,1,Offer E,No,0.0,0,Yes,Cable,29.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0.0,0,0.0,35.9,Churned,Competitor,Competitor offered higher download speeds,-0.9904776078204093,-1.2789877528891658,-0.8876245907172734
5580,7855-DIWPO,female,60,No,0,Sloughhouse,95683,38.470423,-121.114897,0,21,Offer D,Yes,30.59,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,1493.2,0.0,0,642.39,2135.59,Stayed,0,0,-0.3473788922093689,-0.46400241032155704,0.16196986131375418
5581,7856-GANIL,male,71,Yes,0,Irvine,92606,33.703976,-117.824172,1,45,Offer B,Yes,2.38,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,98.7,4525.8,0.0,0,107.1,4632.9,Stayed,0,0,0.9908913095075329,0.5139800007595733,1.1250328623376433
5582,7858-GTZSP,female,33,No,0,San Lucas,93954,36.125529,-120.864443,0,12,Offer D,Yes,18.75,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.55,1066.9,0.0,110,225.0,1401.9,Stayed,0,0,-0.5355028079885403,-0.8307458144769809,0.7356413328055215
5583,7860-KSUGX,male,25,Yes,0,Long Beach,90806,33.802664,-118.179971,1,72,Offer A,Yes,32.67,Yes,Yes,Cable,48.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,64.45,4720.0,0.0,0,2352.24,7072.24,Stayed,0,0,1.0765907334913825,1.614210213225845,0.02736538196931699
5584,7860-UXCRM,male,22,Yes,2,San Gabriel,91775,34.114772,-118.089431,9,63,0,Yes,42.17,No,Yes,DSL,73.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.5,4674.55,0.0,0,2656.71,7331.26,Stayed,0,0,1.056533890957572,1.247466809070421,0.34945467182921996
5585,7861-UVUFT,female,36,Yes,0,Sloughhouse,95683,38.470423,-121.114897,1,15,0,Yes,28.3,No,Yes,Cable,28.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,1308.4,0.0,0,424.5,1732.9,Churned,Competitor,Competitor had better devices,-0.42893014634024124,-0.7084980130918396,0.6635317902995731
5586,7868-BGSZA,male,30,Yes,0,Riverside,92504,33.9108,-117.398153,7,43,0,Yes,33.97,Yes,Yes,DSL,69.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.2,3581.6,0.0,0,1460.71,5042.31,Stayed,0,0,0.5742208866159221,0.43248146650281244,0.532132179510956
5587,7868-TMWMZ,female,69,Yes,0,Berkeley,94703,37.863843,-122.275684,2,60,0,Yes,24.62,No,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.0,6668.35,0.0,0,1477.2,8145.55,Stayed,0,0,1.9363871944539643,1.1252190076852797,1.4871830091452953
5588,7869-ZYDST,male,33,Yes,0,Hyampom,96046,40.648024,-123.465088,0,31,0,Yes,28.72,Yes,Yes,Cable,21.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1882.8,0.0,0,890.32,2773.12,Stayed,0,0,-0.1754504906434173,-0.05650973903775272,-0.14569752004495945
5589,7872-BAAZR,female,49,Yes,1,Norwalk,90650,33.905963,-118.08263,10,53,Offer B,Yes,30.31,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Bank Withdrawal,19.55,1007.9,0.0,0,1606.43,2614.33,Stayed,0,0,-0.5615391932359508,0.8399741377866168,-1.4116205995938318
5590,7872-RDDLZ,female,68,No,0,Piercy,95587,39.955587,-123.681175,0,67,0,Yes,48.43,Yes,Yes,DSL,28.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.9,3725.5,0.0,0,3244.81,6970.31,Stayed,0,0,0.6377231889396913,1.4104638775839429,-0.2786995651114865
5591,7873-CVMAW,male,61,No,0,Van Nuys,91405,34.202494,-118.448048,0,72,0,Yes,46.1,Yes,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.55,6362.35,0.0,0,3319.2,9681.55,Stayed,0,0,1.8013510268995978,1.614210213225845,0.7997387039219201
5592,7874-ECPQJ,female,57,No,2,Wofford Heights,93285,35.690535,-118.552784,0,4,0,Yes,27.37,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Bank Withdrawal,20.05,85.5,0.0,0,109.48,194.98,Stayed,0,0,-0.968589392425976,-1.1567399515040244,-1.3955962568147322
5593,7876-AEHIG,female,48,No,0,Daly City,94015,37.680844,-122.48131,0,51,0,No,0.0,0,Yes,DSL,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.15,3077.0,0.0,0,0.0,3077.0,Stayed,0,0,0.35154359855078043,0.7584756035298559,-0.11044396593094016
5594,7876-BEUTG,female,34,No,0,San Bruno,94066,37.624436,-122.430661,0,15,Offer D,Yes,26.54,Yes,Yes,DSL,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,720.1,0.0,0,398.1,1118.2,Stayed,0,0,-0.6885437978834891,-0.7084980130918396,-0.4741965470165024
5595,7876-DNYAP,female,29,Yes,2,Washington,95986,39.34128,-120.786867,7,69,Offer A,Yes,8.39,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,19.8,1436.95,0.0,0,578.91,2015.86,Stayed,0,0,-0.372201717127451,1.4919624118407038,-1.403608428204282
5596,7878-JGDKK,male,38,No,0,Selma,93662,36.545322,-119.642281,0,4,Offer E,Yes,30.07,No,Yes,Cable,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.55,220.75,0.0,0,120.28,341.03,Stayed,0,0,-0.9089042889562764,-1.1567399515040244,-0.6104034606388494
5597,7878-RTCZG,female,55,No,0,Inglewood,90302,33.975332,-118.355252,0,1,0,Yes,2.38,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,2.38,22.28,Joined,0,0,-0.9975383224637748,-1.2789877528891658,-1.4004035596484623
5598,7879-CGSFV,male,19,No,0,Sugarloaf,92386,34.243088,-116.830015,0,55,Offer B,Yes,42.19,No,Yes,Fiber Optic,51.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,5552.05,0.0,0,2320.45,7872.5,Stayed,0,0,1.4437699596796527,0.9214726720433777,1.1955399705656817
5599,7880-XSOJX,male,50,No,0,Garden Grove,92840,33.787165,-117.931889,0,4,0,No,0.0,0,Yes,DSL,23.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,42.4,146.4,0.0,0,0.0,146.4,Stayed,0,0,-0.9417145473146658,-1.1567399515040244,-0.6793081345889779
5600,7881-EVUAD,female,49,No,0,Oroville,95966,39.473896,-121.415927,0,2,Offer E,No,0.0,0,Yes,DSL,21.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0.0,0,0.0,72.4,Churned,Competitor,Competitor offered more data,-0.9743703525402315,-1.2382384857607853,-0.6728983974773379
5601,7881-INRLC,male,34,No,0,San Mateo,94403,37.538309,-122.305109,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.85,4740.0,0.0,0,635.4,5375.4,Churned,Competitor,Competitor offered more data,1.0854166267955894,0.5139800007595733,1.1939375362877716
5602,7883-ROJOC,female,33,Yes,0,Point Reyes Station,94956,38.060264,-122.830646,0,19,Offer D,Yes,34.51,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.9,839.65,0.0,0,655.69,1495.34,Stayed,0,0,-0.635787020657592,-0.5455009445783179,-0.5991864206934796
5603,7890-VYYWG,male,67,Yes,0,Sutter,95982,39.172777,-121.805845,1,3,Offer E,No,0.0,0,Yes,DSL,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0,0.0,93.7,Churned,Competitor,Competitor had better devices,-0.9649707761712513,-1.1974892186324049,-0.8699978136602636
5604,7892-POOKP,female,23,Yes,3,Los Angeles,90010,34.062125,-118.315709,0,28,Offer C,Yes,4.89,Yes,Yes,Fiber Optic,47.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.8,3046.05,0.0,0,136.92,3182.97,Churned,Other,Moved,0.33788552866252025,-0.17875754042289402,1.320529844242659
5605,7892-QVYKW,female,25,Yes,1,El Cajon,92020,32.79697,-116.969082,10,23,0,Yes,9.84,Yes,Yes,Fiber Optic,71.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0.0,0,226.32,2094.72,Stayed,0,0,-0.18180513382244626,-0.3825038760647962,0.705195081525232
5606,7893-IXHRQ,male,53,No,0,Sacramento,95826,38.542532,-121.378826,0,1,0,Yes,15.91,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Bank Withdrawal,20.55,20.55,0.0,0,15.91,36.46,Churned,Attitude,Attitude of service provider,-0.997251480931388,-1.2789877528891658,-1.3795719140356326
5607,7895-VONWT,female,20,No,0,Manhattan Beach,90266,33.889632,-118.39737,0,25,Offer C,No,0.0,0,Yes,Cable,59.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.25,1293.8,0.0,0,0.0,1293.8,Stayed,0,0,-0.4353730484523124,-0.3010053418080353,-0.49182332407351187
5608,7898-PDWQE,male,22,Yes,0,Maxwell,95955,39.281194,-122.226568,2,71,Offer A,Yes,18.04,Yes,Yes,DSL,41.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,80.4,5727.15,0.0,0,1280.84,7007.99,Stayed,0,0,1.5210406555579845,1.5734609460974645,0.538541916622596
5609,7901-HXJVA,male,20,No,0,Chico,95928,39.681488,-121.83721,0,14,0,Yes,18.46,No,Yes,Fiber Optic,26.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,0.0,0,258.44,1375.99,Stayed,0,0,-0.5131512331956363,-0.74924728022022,0.4119496086677087
5610,7901-IIDQV,male,28,No,0,San Diego,92119,32.802959,-117.027095,0,24,0,Yes,7.52,Yes,Yes,Cable,85.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,1394.31,Stayed,0,0,-0.4581217884439058,-0.34175460893641574,-0.2883141707789462
5611,7901-TBKJX,male,76,No,0,Twentynine Palms,92278,34.457829,-116.139589,0,56,0,Yes,5.19,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594.0,0.0,10,290.64,5894.64,Stayed,0,0,1.4622822708852268,0.962221939171758,1.2003472733994114
